index,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
309,FINPROTECTION_CATA_TOT_25_POP,Population with household expenditures on health greater than 25% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4845,FPTUR2011,source,,PUBLISHED,Published,,2011.0,2011,,EUR,2011,2011,Europe,,TUR,Turkey,,RUR,Rural,,0.61,0.61000,,,,,
310,FINPROTECTION_CATA_TOT_25_POP,Population with household expenditures on health greater than 25% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4845,FPTUR2011,source,,PUBLISHED,Published,,2011.0,2011,,EUR,2011,2011,Europe,,TUR,Turkey,,URB,Urban,,0.38,0.38000,,,,,
311,FINPROTECTION_IMP_NP190_POP,Population pushed below the $1.90 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4838,FPTUR2011,source,,PUBLISHED,Published,,2011.0,2011,,EUR,2011,2011,Europe,,TUR,Turkey,,TOTL,Total,,0.01,0.01000,,,,,
312,FINPROTECTION_IMP_NP190_POP,Population pushed below the $1.90 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4838,FPTUR2011,source,,PUBLISHED,Published,,2011.0,2011,,EUR,2011,2011,Europe,,TUR,Turkey,,RUR,Rural,,0.03,0.03000,,,,,
313,FINPROTECTION_IMP_NP190_POP,Population pushed below the $1.90 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4838,FPTUR2011,source,,PUBLISHED,Published,,2011.0,2011,,EUR,2011,2011,Europe,,TUR,Turkey,,URB,Urban,,0.00,0.00000,,,,,
314,FINPROTECTION_IMP_PG_190_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $1.90 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4839,FPTUR2011,source,,PUBLISHED,Published,,2011.0,2011,,EUR,2011,2011,Europe,,TUR,Turkey,,TOTL,Total,,0.00,0.00000,,,,,
315,FINPROTECTION_IMP_PG_190_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $1.90 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4839,FPTUR2011,source,,PUBLISHED,Published,,2011.0,2011,,EUR,2011,2011,Europe,,TUR,Turkey,,RUR,Rural,,0.01,0.01000,,,,,
316,FINPROTECTION_IMP_PG_190_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $1.90 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4839,FPTUR2011,source,,PUBLISHED,Published,,2011.0,2011,,EUR,2011,2011,Europe,,TUR,Turkey,,URB,Urban,,0.00,0.00000,,,,,
317,FINPROTECTION_IMP_PG_190,"Increase in poverty gap due to household health expenditures at the $1.90 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4840,FPTUR2011,source,,PUBLISHED,Published,,2011.0,2011,,EUR,2011,2011,Europe,,TUR,Turkey,,TOTL,Total,,0.01,0.01000,,,,,
318,FINPROTECTION_IMP_PG_190,"Increase in poverty gap due to household health expenditures at the $1.90 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4840,FPTUR2011,source,,PUBLISHED,Published,,2011.0,2011,,EUR,2011,2011,Europe,,TUR,Turkey,,URB,Urban,,0.00,0.00000,,,,,
319,FINPROTECTION_IMP_PG_190,"Increase in poverty gap due to household health expenditures at the $1.90 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4840,FPTUR2011,source,,PUBLISHED,Published,,2011.0,2011,,EUR,2011,2011,Europe,,TUR,Turkey,,RUR,Rural,,0.02,0.02000,,,,,
320,FINPROTECTION_IMP_NP310_POP,Population pushed below the $3.20 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4841,FPTUR2011,source,,PUBLISHED,Published,,2011.0,2011,,EUR,2011,2011,Europe,,TUR,Turkey,,TOTL,Total,,0.33,0.33000,,,,,
321,FINPROTECTION_IMP_NP310_POP,Population pushed below the $3.20 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4841,FPTUR2011,source,,PUBLISHED,Published,,2011.0,2011,,EUR,2011,2011,Europe,,TUR,Turkey,,RUR,Rural,,0.78,0.78000,,,,,
322,FINPROTECTION_IMP_NP310_POP,Population pushed below the $3.20 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4841,FPTUR2011,source,,PUBLISHED,Published,,2011.0,2011,,EUR,2011,2011,Europe,,TUR,Turkey,,URB,Urban,,0.13,0.13000,,,,,
323,FINPROTECTION_IMP_PG_310_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $3.20 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4842,FPTUR2011,source,,PUBLISHED,Published,,2011.0,2011,,EUR,2011,2011,Europe,,TUR,Turkey,,TOTL,Total,,0.08,0.08000,,,,,
324,FINPROTECTION_IMP_PG_310_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $3.20 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4842,FPTUR2011,source,,PUBLISHED,Published,,2011.0,2011,,EUR,2011,2011,Europe,,TUR,Turkey,,RUR,Rural,,0.19,0.19000,,,,,
325,FINPROTECTION_IMP_PG_310_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $3.20 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4842,FPTUR2011,source,,PUBLISHED,Published,,2011.0,2011,,EUR,2011,2011,Europe,,TUR,Turkey,,URB,Urban,,0.03,0.03000,,,,,
326,FINPROTECTION_IMP_PG_310,"Increase in poverty gap due to household health expenditures at the $3.20 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4843,FPTUR2011,source,,PUBLISHED,Published,,2011.0,2011,,EUR,2011,2011,Europe,,TUR,Turkey,,TOTL,Total,,0.25,0.25000,,,,,
327,FINPROTECTION_IMP_PG_310,"Increase in poverty gap due to household health expenditures at the $3.20 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4843,FPTUR2011,source,,PUBLISHED,Published,,2011.0,2011,,EUR,2011,2011,Europe,,TUR,Turkey,,URB,Urban,,0.09,0.09000,,,,,
328,FINPROTECTION_IMP_PG_310,"Increase in poverty gap due to household health expenditures at the $3.20 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4843,FPTUR2011,source,,PUBLISHED,Published,,2011.0,2011,,EUR,2011,2011,Europe,,TUR,Turkey,,RUR,Rural,,0.61,0.61000,,,,,
329,FINPROTECTION_IMP_NPRELPL_POP,Population pushed below a relative poverty line by household health expenditures (60% of median daily per capita consumption or income) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4892,FPTUR2011,source,,PUBLISHED,Published,,2011.0,2011,,EUR,2011,2011,Europe,,TUR,Turkey,,TOTL,Total,,0.84,0.84000,,,,,
330,FINPROTECTION_IMP_PG_RELPL_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of a relative poverty line (60% of median daily per capita consumption or income) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4891,FPTUR2011,source,,PUBLISHED,Published,,2011.0,2011,,EUR,2011,2011,Europe,,TUR,Turkey,,TOTL,Total,,0.31,0.31000,,,,,
331,FINPROTECTION_CATA_TOT_10_POP,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4844,FPTUR2012,source,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,TOTL,Total,,3.10,3.10000,,,,,
332,FINPROTECTION_CATA_TOT_10_POP,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4844,FPTUR2012,source,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,RUR,Rural,,3.62,3.62000,,,,,
333,FINPROTECTION_CATA_TOT_10_POP,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4844,FPTUR2012,source,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,URB,Urban,,2.86,2.86000,,,,,
334,FINPROTECTION_CATA_TOT_25_POP,Population with household expenditures on health greater than 25% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4845,FPTUR2012,source,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,TOTL,Total,,0.32,0.32000,,,,,
335,FINPROTECTION_CATA_TOT_25_POP,Population with household expenditures on health greater than 25% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4845,FPTUR2012,source,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,RUR,Rural,,0.29,0.29000,,,,,
336,FINPROTECTION_CATA_TOT_25_POP,Population with household expenditures on health greater than 25% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4845,FPTUR2012,source,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,URB,Urban,,0.33,0.33000,,,,,
337,FINPROTECTION_IMP_NP190_POP,Population pushed below the $1.90 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4838,FPTUR2012,source,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,TOTL,Total,,0.09,0.09000,,,,,
338,FINPROTECTION_IMP_NP190_POP,Population pushed below the $1.90 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4838,FPTUR2012,source,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,RUR,Rural,,0.30,0.30000,,,,,
339,FINPROTECTION_IMP_NP190_POP,Population pushed below the $1.90 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4838,FPTUR2012,source,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,URB,Urban,,0.00,0.00000,,,,,
340,FINPROTECTION_IMP_PG_190_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $1.90 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4839,FPTUR2012,source,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,TOTL,Total,,0.00,0.00000,,,,,
341,FINPROTECTION_IMP_PG_190_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $1.90 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4839,FPTUR2012,source,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,RUR,Rural,,0.00,0.00000,,,,,
342,FINPROTECTION_IMP_PG_190_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $1.90 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4839,FPTUR2012,source,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,URB,Urban,,0.00,0.00000,,,,,
343,FINPROTECTION_IMP_PG_190,"Increase in poverty gap due to household health expenditures at the $1.90 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4840,FPTUR2012,source,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,TOTL,Total,,0.00,0.00000,,,,,
344,FINPROTECTION_IMP_PG_190,"Increase in poverty gap due to household health expenditures at the $1.90 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4840,FPTUR2012,source,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,URB,Urban,,0.00,0.00000,,,,,
345,FINPROTECTION_IMP_PG_190,"Increase in poverty gap due to household health expenditures at the $1.90 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4840,FPTUR2012,source,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,RUR,Rural,,0.01,0.01000,,,,,
346,FINPROTECTION_IMP_NP310_POP,Population pushed below the $3.20 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4841,FPTUR2012,source,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,TOTL,Total,,0.17,0.17000,,,,,
347,FINPROTECTION_IMP_NP310_POP,Population pushed below the $3.20 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4841,FPTUR2012,source,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,RUR,Rural,,0.48,0.48000,,,,,
348,FINPROTECTION_IMP_NP310_POP,Population pushed below the $3.20 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4841,FPTUR2012,source,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,URB,Urban,,0.03,0.03000,,,,,
349,FINPROTECTION_IMP_PG_310_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $3.20 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4842,FPTUR2012,source,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,TOTL,Total,,0.05,0.05000,,,,,
350,FINPROTECTION_IMP_PG_310_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $3.20 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4842,FPTUR2012,source,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,RUR,Rural,,0.11,0.11000,,,,,
351,FINPROTECTION_IMP_PG_310_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $3.20 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4842,FPTUR2012,source,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,URB,Urban,,0.01,0.01000,,,,,
352,FINPROTECTION_IMP_PG_310,"Increase in poverty gap due to household health expenditures at the $3.20 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4843,FPTUR2012,source,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,TOTL,Total,,0.15,0.15000,,,,,
353,FINPROTECTION_IMP_PG_310,"Increase in poverty gap due to household health expenditures at the $3.20 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4843,FPTUR2012,source,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,URB,Urban,,0.05,0.05000,,,,,
354,FINPROTECTION_IMP_PG_310,"Increase in poverty gap due to household health expenditures at the $3.20 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4843,FPTUR2012,source,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,RUR,Rural,,0.36,0.36000,,,,,
355,FINPROTECTION_IMP_NPRELPL_POP,Population pushed below a relative poverty line by household health expenditures (60% of median daily per capita consumption or income) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4892,FPTUR2012,source,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,TOTL,Total,,0.56,0.56000,,,,,
356,FINPROTECTION_IMP_PG_RELPL_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of a relative poverty line (60% of median daily per capita consumption or income) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4891,FPTUR2012,source,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,TOTL,Total,,0.26,0.26000,,,,,
357,FINPROTECTION_CATA_TOT_10_POP,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4844,FPTUR2013,source,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,TOTL,Total,,3.63,3.63000,,,,,
358,FINPROTECTION_CATA_TOT_10_POP,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4844,FPTUR2013,source,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,RUR,Rural,,3.73,3.73000,,,,,
359,FINPROTECTION_CATA_TOT_10_POP,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4844,FPTUR2013,source,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,URB,Urban,,3.58,3.58000,,,,,
360,FINPROTECTION_CATA_TOT_25_POP,Population with household expenditures on health greater than 25% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4845,FPTUR2013,source,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,TOTL,Total,,0.48,0.48000,,,,,
361,FINPROTECTION_CATA_TOT_25_POP,Population with household expenditures on health greater than 25% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4845,FPTUR2013,source,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,RUR,Rural,,0.59,0.59000,,,,,
362,FINPROTECTION_CATA_TOT_25_POP,Population with household expenditures on health greater than 25% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4845,FPTUR2013,source,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,URB,Urban,,0.44,0.44000,,,,,
363,FINPROTECTION_IMP_NP190_POP,Population pushed below the $1.90 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4838,FPTUR2013,source,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,TOTL,Total,,0.03,0.03000,,,,,
364,FINPROTECTION_IMP_NP190_POP,Population pushed below the $1.90 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4838,FPTUR2013,source,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,RUR,Rural,,0.05,0.05000,,,,,
365,FINPROTECTION_IMP_NP190_POP,Population pushed below the $1.90 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4838,FPTUR2013,source,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,URB,Urban,,0.02,0.02000,,,,,
366,FINPROTECTION_IMP_PG_190_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $1.90 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4839,FPTUR2013,source,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,TOTL,Total,,0.01,0.01000,,,,,
367,FINPROTECTION_IMP_PG_190_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $1.90 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4839,FPTUR2013,source,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,RUR,Rural,,0.01,0.01000,,,,,
368,FINPROTECTION_IMP_PG_190_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $1.90 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4839,FPTUR2013,source,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,URB,Urban,,0.00,0.00000,,,,,
369,FINPROTECTION_IMP_PG_190,"Increase in poverty gap due to household health expenditures at the $1.90 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4840,FPTUR2013,source,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,TOTL,Total,,0.01,0.01000,,,,,
370,FINPROTECTION_IMP_PG_190,"Increase in poverty gap due to household health expenditures at the $1.90 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4840,FPTUR2013,source,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,URB,Urban,,0.01,0.01000,,,,,
371,FINPROTECTION_IMP_PG_190,"Increase in poverty gap due to household health expenditures at the $1.90 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4840,FPTUR2013,source,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,RUR,Rural,,0.02,0.02000,,,,,
372,FINPROTECTION_IMP_NP310_POP,Population pushed below the $3.20 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4841,FPTUR2013,source,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,TOTL,Total,,0.21,0.21000,,,,,
373,FINPROTECTION_IMP_NP310_POP,Population pushed below the $3.20 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4841,FPTUR2013,source,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,RUR,Rural,,0.57,0.57000,,,,,
374,FINPROTECTION_IMP_NP310_POP,Population pushed below the $3.20 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4841,FPTUR2013,source,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,URB,Urban,,0.04,0.04000,,,,,
375,FINPROTECTION_IMP_PG_310_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $3.20 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4842,FPTUR2013,source,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,TOTL,Total,,0.06,0.06000,,,,,
376,FINPROTECTION_IMP_PG_310_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $3.20 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4842,FPTUR2013,source,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,RUR,Rural,,0.12,0.12000,,,,,
377,FINPROTECTION_IMP_PG_310_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $3.20 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4842,FPTUR2013,source,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,URB,Urban,,0.03,0.03000,,,,,
378,FINPROTECTION_IMP_PG_310,"Increase in poverty gap due to household health expenditures at the $3.20 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4843,FPTUR2013,source,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,TOTL,Total,,0.19,0.19000,,,,,
379,FINPROTECTION_IMP_PG_310,"Increase in poverty gap due to household health expenditures at the $3.20 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4843,FPTUR2013,source,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,URB,Urban,,0.09,0.09000,,,,,
380,FINPROTECTION_IMP_PG_310,"Increase in poverty gap due to household health expenditures at the $3.20 a day poverty line, in cents of international dollars",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4843,FPTUR2013,source,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,RUR,Rural,,0.39,0.39000,,,,,
381,FINPROTECTION_IMP_NPRELPL_POP,Population pushed below a relative poverty line by household health expenditures (60% of median daily per capita consumption or income) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4892,FPTUR2013,source,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,TOTL,Total,,0.96,0.96000,,,,,
382,FINPROTECTION_IMP_PG_RELPL_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of a relative poverty line (60% of median daily per capita consumption or income) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4891,FPTUR2013,source,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,TOTL,Total,,0.35,0.35000,,,,,
383,FINPROTECTION_CATA_TOT_10_POP,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4844,FPTUR2014,source,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,TOTL,Total,,3.69,3.69000,,,,,
384,FINPROTECTION_CATA_TOT_25_POP,Population with household expenditures on health greater than 25% of total household expenditure or income (SDG indicator 3.8.2) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4845,FPTUR2014,source,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,TOTL,Total,,0.53,0.53000,,,,,
385,FINPROTECTION_IMP_NP190_POP,Population pushed below the $1.90 a day poverty line by household health expenditures (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4838,FPTUR2014,source,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,TOTL,Total,,0.03,0.03000,,,,,
386,FINPROTECTION_IMP_PG_190_STD,"Increase in poverty gap due to household health expenditures, expressed as a proportion of the $1.90 a day poverty line (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4839,FPTUR2014,source,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,TOTL,Total,,0.00,0.00000,,,,,
