index,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
424,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1995.0,1995,,EUR,Europe,,TUR,1995,1995,Turkey,,MLE,Male,,71.473,71.47300,,,,,
425,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1996.0,1996,,EUR,Europe,,TUR,1996,1996,Turkey,,MLE,Male,,70.795,70.79500,,,,,
426,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1997.0,1997,,EUR,Europe,,TUR,1997,1997,Turkey,,MLE,Male,,69.955,69.95500,,,,,
427,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1999.0,1999,,EUR,Europe,,TUR,1999,1999,Turkey,,MLE,Male,,68.61,68.61000,,,,,
428,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1998.0,1998,,EUR,Europe,,TUR,1998,1998,Turkey,,MLE,Male,,69.231,69.23100,,,,,
429,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2009.0,2009,,EUR,Europe,,TUR,2009,2009,Turkey,,MLE,Male,,64.856,64.85600,,,,,
430,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1990.0,1990,,EUR,Europe,,TUR,1990,1990,Turkey,,MLE,Male,,74.247,74.24700,,,,,
431,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1989.0,1989,,EUR,Europe,,TUR,1989,1989,Turkey,,MLE,Male,,75.002,75.00200,,,,,
432,HWF_0014,Pharmacists  (per 10 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5327,PUBLISHED,Published,,2000.0,2000,,EUR,Europe,,TUR,2000,2000,Turkey,,,,,3.467,3.46700,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
433,HWF_0014,Pharmacists  (per 10 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5327,PUBLISHED,Published,,2001.0,2001,,EUR,Europe,,TUR,2001,2001,Turkey,,,,,3.446,3.44600,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
434,HWF_0014,Pharmacists  (per 10 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5327,PUBLISHED,Published,,2002.0,2002,,EUR,Europe,,TUR,2002,2002,Turkey,,,,,3.421,3.42100,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
435,HWF_0014,Pharmacists  (per 10 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5327,PUBLISHED,Published,,2003.0,2003,,EUR,Europe,,TUR,2003,2003,Turkey,,,,,3.385,3.38500,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
436,HWF_0014,Pharmacists  (per 10 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5327,PUBLISHED,Published,,2004.0,2004,,EUR,Europe,,TUR,2004,2004,Turkey,,,,,3.374,3.37400,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
437,HWF_0014,Pharmacists  (per 10 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5327,PUBLISHED,Published,,2005.0,2005,,EUR,Europe,,TUR,2005,2005,Turkey,,,,,3.351,3.35100,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
438,HWF_0014,Pharmacists  (per 10 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5327,PUBLISHED,Published,,2006.0,2006,,EUR,Europe,,TUR,2006,2006,Turkey,,,,,3.365,3.36500,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
439,HWF_0014,Pharmacists  (per 10 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5327,PUBLISHED,Published,,2007.0,2007,,EUR,Europe,,TUR,2007,2007,Turkey,,,,,3.446,3.44600,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
440,HWF_0014,Pharmacists  (per 10 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5327,PUBLISHED,Published,,2008.0,2008,,EUR,Europe,,TUR,2008,2008,Turkey,,,,,3.519,3.51900,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
441,HWF_0014,Pharmacists  (per 10 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5327,PUBLISHED,Published,,2009.0,2009,,EUR,Europe,,TUR,2009,2009,Turkey,,,,,3.533,3.53300,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
442,HWF_0014,Pharmacists  (per 10 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5327,PUBLISHED,Published,,2010.0,2010,,EUR,Europe,,TUR,2010,2010,Turkey,,,,,3.665,3.66500,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
443,HWF_0014,Pharmacists  (per 10 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5327,PUBLISHED,Published,,2011.0,2011,,EUR,Europe,,TUR,2011,2011,Turkey,,,,,3.552,3.55200,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
444,HWF_0014,Pharmacists  (per 10 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5327,PUBLISHED,Published,,2012.0,2012,,EUR,Europe,,TUR,2012,2012,Turkey,,,,,3.559,3.55900,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
445,HWF_0014,Pharmacists  (per 10 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5327,PUBLISHED,Published,,2013.0,2013,,EUR,Europe,,TUR,2013,2013,Turkey,,,,,3.558,3.55800,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
446,HWF_0014,Pharmacists  (per 10 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5327,PUBLISHED,Published,,2014.0,2014,,EUR,Europe,,TUR,2014,2014,Turkey,,,,,3.522,3.52200,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
447,HWF_0014,Pharmacists  (per 10 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5327,PUBLISHED,Published,,2015.0,2015,,EUR,Europe,,TUR,2015,2015,Turkey,,,,,3.506,3.50600,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
448,HWF_0014,Pharmacists  (per 10 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5327,PUBLISHED,Published,,2016.0,2016,,EUR,Europe,,TUR,2016,2016,Turkey,,,,,3.491,3.49100,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019"
449,HWF_0014,Pharmacists  (per 10 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5327,PUBLISHED,Published,,2017.0,2017,,EUR,Europe,,TUR,2017,2017,Turkey,,,,,3.515,3.51500,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019"
450,HWF_0015,Pharmacists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5328,PUBLISHED,Published,,2000.0,2000,,EUR,Europe,,TUR,2000,2000,Turkey,,,,,21927.0,21927.00000,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
451,HWF_0015,Pharmacists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5328,PUBLISHED,Published,,2001.0,2001,,EUR,Europe,,TUR,2001,2001,Turkey,,,,,22119.0,22119.00000,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
452,HWF_0015,Pharmacists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5328,PUBLISHED,Published,,2002.0,2002,,EUR,Europe,,TUR,2002,2002,Turkey,,,,,22289.0,22289.00000,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
453,HWF_0015,Pharmacists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5328,PUBLISHED,Published,,2003.0,2003,,EUR,Europe,,TUR,2003,2003,Turkey,,,,,22371.0,22371.00000,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
454,HWF_0015,Pharmacists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5328,PUBLISHED,Published,,2004.0,2004,,EUR,Europe,,TUR,2004,2004,Turkey,,,,,22608.0,22608.00000,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
455,HWF_0015,Pharmacists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5328,PUBLISHED,Published,,2005.0,2005,,EUR,Europe,,TUR,2005,2005,Turkey,,,,,22756.0,22756.00000,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
456,HWF_0015,Pharmacists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5328,PUBLISHED,Published,,2006.0,2006,,EUR,Europe,,TUR,2006,2006,Turkey,,,,,23140.0,23140.00000,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
457,HWF_0015,Pharmacists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5328,PUBLISHED,Published,,2007.0,2007,,EUR,Europe,,TUR,2007,2007,Turkey,,,,,23977.0,23977.00000,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
458,HWF_0015,Pharmacists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5328,PUBLISHED,Published,,2008.0,2008,,EUR,Europe,,TUR,2008,2008,Turkey,,,,,24778.0,24778.00000,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
459,HWF_0015,Pharmacists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5328,PUBLISHED,Published,,2009.0,2009,,EUR,Europe,,TUR,2009,2009,Turkey,,,,,25201.0,25201.00000,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
460,HWF_0015,Pharmacists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5328,PUBLISHED,Published,,2010.0,2010,,EUR,Europe,,TUR,2010,2010,Turkey,,,,,26506.0,26506.00000,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
461,HWF_0015,Pharmacists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5328,PUBLISHED,Published,,2011.0,2011,,EUR,Europe,,TUR,2011,2011,Turkey,,,,,26089.0,26089.00000,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
462,HWF_0015,Pharmacists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5328,PUBLISHED,Published,,2012.0,2012,,EUR,Europe,,TUR,2012,2012,Turkey,,,,,26571.0,26571.00000,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
463,HWF_0015,Pharmacists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5328,PUBLISHED,Published,,2013.0,2013,,EUR,Europe,,TUR,2013,2013,Turkey,,,,,27012.0,27012.00000,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
464,HWF_0015,Pharmacists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5328,PUBLISHED,Published,,2014.0,2014,,EUR,Europe,,TUR,2014,2014,Turkey,,,,,27199.0,27199.00000,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
465,HWF_0015,Pharmacists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5328,PUBLISHED,Published,,2015.0,2015,,EUR,Europe,,TUR,2015,2015,Turkey,,,,,27530.0,27530.00000,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019."
466,HWF_0015,Pharmacists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5328,PUBLISHED,Published,,2016.0,2016,,EUR,Europe,,TUR,2016,2016,Turkey,,,,,27864.0,27864.00000,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019"
467,HWF_0015,Pharmacists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5328,PUBLISHED,Published,,2017.0,2017,,EUR,Europe,,TUR,2017,2017,Turkey,,,,,28512.0,28512.00000,,,,,"Includes Professionally active pharmacists. Data source: OECD Health Data, accessed November 2019"
