index,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
322,EQ_UNDERWEIGHT,Prevalence of (moderate or severe) underweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4713,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,0.0,0.00000,,,,,
323,EQ_UNDERWEIGHT,Prevalence of (moderate or severe) underweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4713,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,11.4,11.40000,,,,,
324,EQ_UNDERWEIGHT,Prevalence of (moderate or severe) underweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4713,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ2,Q2,,4.1,4.10000,,,,,
325,EQ_UNDERWEIGHT,Prevalence of (moderate or severe) underweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4713,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ3,Q3,,6.4,6.40000,,,,,
326,EQ_UNDERWEIGHT,Prevalence of (moderate or severe) underweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4713,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ4,Q4,,1.6,1.60000,,,,,
327,EQ_UNDERWEIGHT,Prevalence of (moderate or severe) underweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4713,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ5,Q5 (Richest),,1.6,1.60000,,,,,
328,EQ_OVERWEIGHT,Prevalence of (moderate or severe) overweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4711,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,,,,4.8,4.80000,,,,,
329,EQ_OVERWEIGHT,Prevalence of (moderate or severe) overweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4711,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,URB,Urban,,,,,4.3,4.30000,,,,,
330,EQ_OVERWEIGHT,Prevalence of (moderate or severe) overweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4711,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,RUR,Rural,,,,,5.4,5.40000,,,,,
331,EQ_OVERWEIGHT,Prevalence of (moderate or severe) overweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4711,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,4.4,4.40000,,,,,
332,EQ_OVERWEIGHT,Prevalence of (moderate or severe) overweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4711,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,4.6,4.60000,,,,,
333,EQ_OVERWEIGHT,Prevalence of (moderate or severe) overweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4711,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,1.8,1.80000,,,,,
334,EQ_OVERWEIGHT,Prevalence of (moderate or severe) overweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4711,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,4.4,4.40000,,,,,
335,EQ_OVERWEIGHT,Prevalence of (moderate or severe) overweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4711,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ2,Q2,,4.4,4.40000,,,,,
336,EQ_OVERWEIGHT,Prevalence of (moderate or severe) overweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4711,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ3,Q3,,2.9,2.90000,,,,,
337,EQ_OVERWEIGHT,Prevalence of (moderate or severe) overweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4711,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ4,Q4,,4.8,4.80000,,,,,
338,EQ_OVERWEIGHT,Prevalence of (moderate or severe) overweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4711,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ5,Q5 (Richest),,4.9,4.90000,,,,,
339,EQ_OVERWEIGHT,Prevalence of (moderate or severe) overweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4711,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,,,,3.7,3.70000,,,,,
340,EQ_OVERWEIGHT,Prevalence of (moderate or severe) overweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4711,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,URB,Urban,,,,,3.9,3.90000,,,,,
341,EQ_OVERWEIGHT,Prevalence of (moderate or severe) overweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4711,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,RUR,Rural,,,,,3.2,3.20000,,,,,
342,EQ_OVERWEIGHT,Prevalence of (moderate or severe) overweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4711,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,2.8,2.80000,,,,,
343,EQ_OVERWEIGHT,Prevalence of (moderate or severe) overweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4711,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,6.2,6.20000,,,,,
344,EQ_OVERWEIGHT,Prevalence of (moderate or severe) overweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4711,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,9.7,9.70000,,,,,
345,EQ_OVERWEIGHT,Prevalence of (moderate or severe) overweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4711,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,3.8,3.80000,,,,,
346,EQ_OVERWEIGHT,Prevalence of (moderate or severe) overweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4711,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ2,Q2,,1.2,1.20000,,,,,
347,EQ_OVERWEIGHT,Prevalence of (moderate or severe) overweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4711,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ3,Q3,,5.7,5.70000,,,,,
348,EQ_OVERWEIGHT,Prevalence of (moderate or severe) overweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4711,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ4,Q4,,4.1,4.10000,,,,,
349,EQ_OVERWEIGHT,Prevalence of (moderate or severe) overweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4711,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ5,Q5 (Richest),,4.5,4.50000,,,,,
350,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,,,,18.6,18.60000,,,,,
351,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,URB,Urban,,,,,19.4,19.40000,,,,,
352,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,RUR,Rural,,,,,17.2,17.20000,,,,,
353,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,EDLVL00TO05YR,0-5 years,,FMLE,Female,,,,,,,,22.8,22.80000,,,,,
354,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,EDLVL06TO11YR,6-11 years,,FMLE,Female,,,,,,,,10.9,10.90000,,,,,
355,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,EDLVL12PLUSYR,12+ years,,FMLE,Female,,,,,,,,5.8,5.80000,,,,,
356,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,WQ1,Q1 (Poorest),,18.9,18.90000,,,,,
357,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,WQ2,Q2,,20.1,20.10000,,,,,
358,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,WQ3,Q3,,22.2,22.20000,,,,,
359,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,WQ4,Q4,,20.0,20.00000,,,,,
360,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,WQ5,Q5 (Richest),,15.4,15.40000,,,,,
361,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,,,,18.7,18.70000,,,,,
362,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,URB,Urban,,,,,18.9,18.90000,,,,,
363,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,RUR,Rural,,,,,18.2,18.20000,,,,,
364,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,EDLVL00TO05YR,0-5 years,,FMLE,Female,,,,,,,,23.2,23.20000,,,,,
365,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,EDLVL06TO11YR,6-11 years,,FMLE,Female,,,,,,,,9.9,9.90000,,,,,
366,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,EDLVL12PLUSYR,12+ years,,FMLE,Female,,,,,,,,6.8,6.80000,,,,,
367,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,WQ1,Q1 (Poorest),,20.2,20.20000,,,,,
368,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,WQ2,Q2,,21.4,21.40000,,,,,
369,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,WQ3,Q3,,21.5,21.50000,,,,,
370,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,WQ4,Q4,,19.0,19.00000,,,,,
371,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,WQ5,Q5 (Richest),,12.8,12.80000,,,,,
372,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,,,,22.7,22.70000,,,,,
373,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,URB,Urban,,,,,23.0,23.00000,,,,,
374,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,RUR,Rural,,,,,22.0,22.00000,,,,,
375,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,EDLVL00TO05YR,0-5 years,,FMLE,Female,,,,,,,,27.2,27.20000,,,,,
376,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,EDLVL06TO11YR,6-11 years,,FMLE,Female,,,,,,,,15.3,15.30000,,,,,
377,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,EDLVL12PLUSYR,12+ years,,FMLE,Female,,,,,,,,14.0,14.00000,,,,,
378,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,WQ1,Q1 (Poorest),,23.3,23.30000,,,,,
379,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,WQ2,Q2,,25.1,25.10000,,,,,
380,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,WQ3,Q3,,25.5,25.50000,,,,,
381,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,WQ4,Q4,,18.9,18.90000,,,,,
382,EQ_BMI30,Prevalence of obesity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4442,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,WQ5,Q5 (Richest),,21.6,21.60000,,,,,
383,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,,,,27.7,27.70000,,,,,
384,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,URB,Urban,,,,,32.8,32.80000,,,,,
385,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,RUR,Rural,,,,,15.0,15.00000,,,,,
386,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,EDLVL00TO05YR,0-5 years,,FMLE,Female,,,,,,,,26.5,26.50000,,,,,
387,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,EDLVL06TO11YR,6-11 years,,FMLE,Female,,,,,,,,44.9,44.90000,,,,,
388,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,EDLVL12PLUSYR,12+ years,,FMLE,Female,,,,,,,,46.7,46.70000,,,,,
389,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,WQ1,Q1 (Poorest),,26.4,26.40000,,,,,
390,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,WQ2,Q2,,28.0,28.00000,,,,,
391,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,WQ3,Q3,,30.2,30.20000,,,,,
392,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,WQ4,Q4,,35.0,35.00000,,,,,
393,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,FMLE,Female,,,,,WQ5,Q5 (Richest),,43.2,43.20000,,,,,
394,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,MLE,Male,,,,,,,,3.4,3.40000,,,,,
395,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,MLE,Male,,URB,Urban,,,,,4.1,4.10000,,,,,
396,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,MLE,Male,,RUR,Rural,,,,,2.0,2.00000,,,,,
397,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,EDLVL00TO05YR,0-5 years,,MLE,Male,,,,,,,,1.4,1.40000,,,,,
398,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,EDLVL06TO11YR,6-11 years,,MLE,Male,,,,,,,,3.9,3.90000,,,,,
399,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,EDLVL12PLUSYR,12+ years,,MLE,Male,,,,,,,,11.3,11.30000,,,,,
