index,GHO (CODE),GHO (DISPLAY),GHO (URL),GBDCHILDCAUSES (CODE),GBDCHILDCAUSES (DISPLAY),GBDCHILDCAUSES (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
83,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,GHE011,Diarrhoeal diseases,,,,,2.2,2.23983,,,,,
84,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,GHE012,Childhood-cluster diseases,,,,,0.6,0.57398,,,,,
85,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,GHE013,Whooping cough,,,,,0.3,0.33928,,,,,
86,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,GHE014,Diphtheria,,,,,0.0,0.00642,,,,,
87,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,GHE027,Lymphatic filariasis,,,,,0.0,0.00000,,,,,
88,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,GHE028,Onchocerciasis,,,,,0.0,0.00000,,,,,
89,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,GHE029,Leprosy,,,,,0.0,0.00000,,,,,
90,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,GHE030,Dengue,,,,,0.2,0.18257,,,,,
91,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,GHE031,Trachoma,,,,,0.0,0.00000,,,,,
92,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,GHE054,Nutritional deficiencies,,,,,0.9,0.92077,,,,,
93,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,GHE055,Protein-energy malnutrition,,,,,0.9,0.89011,,,,,
94,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,GHE061,Malignant neoplasms,,,,,134.2,134.22238,,,,,
95,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,GHE075,Bladder cancer,,,,,7.0,6.95320,,,,,
96,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,GHE076,"Lymphomas, multiple myeloma",,,,,8.0,7.97085,,,,,
97,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,GHE077,Leukaemia,,,,,4.7,4.68935,,,,,
98,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,GHE078,Other malignant neoplasms,,,,,22.5,22.47083,,,,,
99,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,GHE113,Ischaemic heart disease,,,,,148.7,148.74850,,,,,
100,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,GHE114,Stroke,,,,,101.7,101.71312,,,,,
101,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,GHE115,"Cardiomyopathy, myocarditis, endocarditis",,,,,5.0,5.04222,,,,,
102,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,GHE116,Other circulatory diseases,,,,,18.3,18.25245,,,,,
103,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,GHE129,Urolithiasis,,,,,0.1,0.09691,,,,,
104,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,GHE130,Other genitourinary diseases,,,,,2.0,1.95094,,,,,
105,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,GHE132,Gynecological diseases,,,,,0.0,0.03603,,,,,
106,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,GHE134,Musculoskeletal diseases,,,,,1.4,1.38852,,,,,
107,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,GHE157,Drowning,,,,,1.0,1.04128,,,,,
108,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,GHE158,Exposure to forces of nature,,,,,0.0,0.00000,,,,,
109,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,GHE159,Other unintentional injuries,,,,,8.9,8.89204,,,,,
110,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,GHE160,Intentional injuries,,,,,13.4,13.37725,,,,,
111,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,MLE,Male,,GHE015,Measles,,,,,0.1,0.05893,,,,,
112,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,MLE,Male,,GHE016,Tetanus,,,,,0.2,0.17974,,,,,
113,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,MLE,Male,,GHE017,Meningitis,,,,,9.2,9.24087,,,,,
114,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,MLE,Male,,GHE018,Encephalitis,,,,,1.7,1.73376,,,,,
115,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,MLE,Male,,GHE031,Trachoma,,,,,0.0,0.00000,,,,,
116,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,MLE,Male,,GHE032,Rabies,,,,,0.2,0.15057,,,,,
117,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,MLE,Male,,GHE033,Intestinal nematode infections,,,,,0.0,0.02043,,,,,
118,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,MLE,Male,,GHE037,Other infectious diseases,,,,,2.3,2.29240,,,,,
119,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,MLE,Male,,GHE038,Respiratory infections,,,,,19.1,19.11709,,,,,
120,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,MLE,Male,,GHE062,Mouth and oropharynx cancers,,,,,2.7,2.69309,,,,,
121,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,MLE,Male,,GHE063,Oesophagus cancer,,,,,4.3,4.34054,,,,,
122,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,MLE,Male,,GHE064,Stomach cancer,,,,,17.0,17.02588,,,,,
123,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,MLE,Male,,GHE065,Colon and rectum cancers,,,,,13.8,13.84355,,,,,
124,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,MLE,Male,,GHE079,Other neoplasms,,,,,0.1,0.05003,,,,,
125,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,MLE,Male,,GHE080,Diabetes mellitus,,,,,12.8,12.77134,,,,,
126,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,MLE,Male,,GHE081,"Endocrine, blood, immune disorders",,,,,3.3,3.25167,,,,,
127,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,MLE,Male,,GHE082,Mental and behavioral disorders,,,,,1.1,1.10475,,,,,
128,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,MLE,Male,,GHE117,Respiratory diseases,,,,,77.3,77.30187,,,,,
129,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,MLE,Male,,GHE118,Chronic obstructive pulmonary disease,,,,,46.6,46.64106,,,,,
130,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,MLE,Male,,GHE119,Asthma,,,,,13.5,13.51226,,,,,
131,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,MLE,Male,,GHE120,Other respiratory diseases,,,,,17.1,17.14855,,,,,
132,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,MLE,Male,,GHE140,Congenital anomalies,,,,,9.9,9.93884,,,,,
133,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,MLE,Male,,GHE141,Neural tube defects,,,,,0.1,0.07102,,,,,
134,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,MLE,Male,,GHE142,Cleft lip and cleft palate,,,,,0.0,0.00615,,,,,
135,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,MLE,Male,,GHE143,Down's syndrome,,,,,0.1,0.13380,,,,,
136,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,MLE,Male,,GHE161,Self-harm,,,,,11.8,11.81666,,,,,
137,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,MLE,Male,,GHE162,Interpersonal violence,,,,,5.6,5.61713,,,,,
138,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,MLE,Male,,GHE163,Collective violence and legal intervention,,,,,4.1,4.13655,,,,,
139,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,FMLE,Female,,GHE000,All Causes,,,,,486.2,486.18609,,,,,
140,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,FMLE,Female,,GHE019,Acute hepatitis B,,,,,0.0,0.03351,,,,,
141,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,FMLE,Female,,GHE020,Acute hepatitis C,,,,,0.0,0.01758,,,,,
142,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,FMLE,Female,,GHE021,Parasitic and vector diseases,,,,,0.2,0.20912,,,,,
143,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,FMLE,Female,,GHE022,Malaria,,,,,0.0,0.00000,,,,,
144,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,FMLE,Female,,GHE038,Respiratory infections,,,,,11.5,11.45562,,,,,
145,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,FMLE,Female,,GHE039,Lower respiratory infections,,,,,11.4,11.43582,,,,,
146,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,FMLE,Female,,GHE040,Upper respiratory infections,,,,,0.0,0.01022,,,,,
147,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,FMLE,Female,,GHE042,Maternal conditions,,,,,0.7,0.67892,,,,,
148,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,FMLE,Female,,GHE049,Neonatal conditions,,,,,11.1,11.05882,,,,,
149,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,FMLE,Female,,GHE066,Liver cancer,,,,,1.7,1.71836,,,,,
150,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,FMLE,Female,,GHE067,Pancreas cancer,,,,,2.9,2.92360,,,,,
151,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,FMLE,Female,,GHE068,"Trachea, bronchus, lung cancers",,,,,7.7,7.72857,,,,,
152,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,FMLE,Female,,GHE069,Melanoma and other skin cancers,,,,,1.2,1.17211,,,,,
153,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,FMLE,Female,,GHE094,Neurological conditions,,,,,8.2,8.22900,,,,,
154,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,FMLE,Female,,GHE095,Alzheimer's disease and other dementias,,,,,1.7,1.69515,,,,,
155,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,FMLE,Female,,GHE096,Parkinson's disease,,,,,0.5,0.49110,,,,,
156,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,FMLE,Female,,GHE097,Epilepsy,,,,,1.4,1.44647,,,,,
157,WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,FMLE,Female,,GHE121,Digestive diseases,,,,,9.7,9.67267,,,,,
